epoch;cumulative_absolute_percentage_error_kerras_metric;loss;root_mean_squared_error;val_cumulative_absolute_percentage_error_kerras_metric;val_loss;val_root_mean_squared_error
294;0.056186363101005554;108214968.0;10402.642578125;0.07942662388086319;203597952.0;14268.775390625
295;0.055655211210250854;104703704.0;10232.482421875;0.07940441370010376;211536944.0;14544.3095703125
296;0.05552714318037033;104777792.0;10236.1025390625;0.07878950983285904;204836016.0;14312.0927734375
297;0.055819157510995865;106425928.0;10316.2939453125;0.07611173391342163;193739920.0;13919.048828125
298;0.05546528100967407;104451848.0;10220.1689453125;0.07997985929250717;212396704.0;14573.8359375
299;0.0566830076277256;110055496.0;10490.734375;0.07733216881752014;196522832.0;14018.66015625
300;0.05579743906855583;105389008.0;10265.9150390625;0.0784316286444664;206144016.0;14357.7158203125
301;0.05546700209379196;104040048.0;10200.001953125;0.07726603001356125;199560784.0;14126.5986328125
302;0.05599457770586014;107030160.0;10345.5380859375;0.07678025215864182;194897360.0;13960.564453125
303;0.05538630485534668;103855320.0;10190.9423828125;0.08346902579069138;238292144.0;15436.7138671875
304;0.056023988872766495;106336848.0;10311.9755859375;0.07873547822237015;202392688.0;14226.478515625
305;0.056017130613327026;106781152.0;10333.4970703125;0.07840122282505035;199018432.0;14107.3896484375
306;0.05680711567401886;109464760.0;10462.541015625;0.07709243148565292;197379968.0;14049.1982421875
307;0.05605766177177429;105444376.0;10268.611328125;0.07675817608833313;196628528.0;14022.4296875
308;0.05581171438097954;105258584.0;10259.560546875;0.08082214742898941;213326192.0;14605.6904296875
309;0.057032957673072815;110794056.0;10525.875;0.07768295705318451;198816512.0;14100.2314453125
310;0.05584445595741272;105652848.0;10278.7568359375;0.07856389880180359;206338816.0;14364.498046875
311;0.05569606274366379;104662280.0;10230.4580078125;0.07988101243972778;213183760.0;14600.8134765625
312;0.05642499029636383;108158496.0;10399.927734375;0.07869065552949905;204741488.0;14308.7900390625
313;0.05599085986614227;107346408.0;10360.810546875;0.0814066007733345;210881472.0;14521.7587890625
314;0.05593530461192131;105258912.0;10259.576171875;0.07785601913928986;204387216.0;14296.4052734375
315;0.05530210956931114;103725680.0;10184.580078125;0.0774824321269989;198899120.0;14103.16015625
316;0.05590488761663437;105277528.0;10260.4833984375;0.07805061340332031;200923632.0;14174.7529296875
317;0.056042954325675964;107088976.0;10348.3798828125;0.08375683426856995;228471344.0;15115.2685546875
318;0.05683235824108124;111086808.0;10539.7724609375;0.07854542136192322;201498272.0;14195.0087890625
319;0.05589698255062103;105466864.0;10269.7060546875;0.07837878167629242;202532224.0;14231.3818359375
320;0.05587238818407059;105623480.0;10277.328125;0.07823232561349869;199928032.0;14139.5908203125
321;0.05528300628066063;104484664.0;10221.7734375;0.07813471555709839;202989600.0;14247.44140625
322;0.05545520782470703;105590560.0;10275.7265625;0.09027428925037384;269524032.0;16417.185546875
323;0.05609281361103058;106256712.0;10308.08984375;0.0860854908823967;248660944.0;15768.986328125
324;0.05608787015080452;106597464.0;10324.6044921875;0.08309502899646759;227376944.0;15079.0234375
325;0.055783823132514954;105213856.0;10257.380859375;0.07847199589014053;202816848.0;14241.3779296875
326;0.055536773055791855;105160168.0;10254.7626953125;0.07682733982801437;197212976.0;14043.25390625
327;0.05598393455147743;106429344.0;10316.4599609375;0.07962878793478012;206064352.0;14354.94140625
328;0.055414486676454544;103500200.0;10173.5048828125;0.07732929289340973;199311584.0;14117.775390625
329;0.055844392627477646;106812888.0;10335.0322265625;0.08039551228284836;218959984.0;14797.2958984375
330;0.056804005056619644;110085400.0;10492.1591796875;0.08022905886173248;216118976.0;14700.9853515625
331;0.055650752037763596;104829096.0;10238.607421875;0.07826627790927887;201807744.0;14205.9052734375
332;0.05709928274154663;111645872.0;10566.2607421875;0.07863915711641312;205162960.0;14323.5107421875
333;0.05513066053390503;103286136.0;10162.978515625;0.07807794213294983;201503664.0;14195.1982421875
334;0.055070072412490845;103416280.0;10169.3798828125;0.0773099809885025;194709312.0;13953.828125
335;0.05591113120317459;105662168.0;10279.2099609375;0.07878964394330978;202994864.0;14247.626953125
336;0.05546427518129349;104781992.0;10236.3076171875;0.07736051827669144;196790960.0;14028.2197265625
337;0.055500105023384094;105101848.0;10251.9189453125;0.07856010645627975;203518832.0;14266.0029296875
338;0.055432483553886414;104718376.0;10233.19921875;0.07879786193370819;206882144.0;14383.3984375
339;0.05532250925898552;103864000.0;10191.369140625;0.0772198885679245;198069248.0;14073.70703125
340;0.054873161017894745;102711584.0;10134.671875;0.07805293798446655;201854272.0;14207.54296875
341;0.055460233241319656;104896952.0;10241.9208984375;0.07830466330051422;206554784.0;14372.013671875
342;0.05542886629700661;105177536.0;10255.609375;0.07996346056461334;213793312.0;14621.6728515625
343;0.05642783269286156;107669856.0;10376.408203125;0.07922133803367615;208061216.0;14424.3271484375
344;0.05551578104496002;103977400.0;10196.9306640625;0.07952205836772919;202884416.0;14243.75
345;0.054791297763586044;101959312.0;10097.490234375;0.07748491317033768;201406240.0;14191.7666015625
346;0.05588525906205177;106120872.0;10301.498046875;0.07743871212005615;199478016.0;14123.6689453125
347;0.05482741817831993;102009552.0;10099.9775390625;0.08182448893785477;213345184.0;14606.3408203125
348;0.054890915751457214;101785736.0;10088.8916015625;0.07902615517377853;201768736.0;14204.5322265625
349;0.0551440604031086;103000000.0;10148.8916015625;0.07869456708431244;204094464.0;14286.1630859375
350;0.0568956583738327;109598616.0;10468.935546875;0.07984843105077744;210260176.0;14500.3505859375
351;0.05517861247062683;102604880.0;10129.40625;0.0775785744190216;197499536.0;14053.4521484375
352;0.05540180951356888;104269704.0;10211.25390625;0.07849474996328354;206518208.0;14370.7412109375
353;0.055662333965301514;105211952.0;10257.2880859375;0.08035869151353836;209129344.0;14461.3046875
354;0.05437574163079262;99856520.0;9992.8232421875;0.0801738053560257;215771664.0;14689.16796875
355;0.05451538413763046;101823224.0;10090.7490234375;0.07916334271430969;200805312.0;14170.5791015625
356;0.05497528985142708;102251472.0;10111.947265625;0.0784529522061348;200771616.0;14169.3896484375
357;0.05499813333153725;102039616.0;10101.4658203125;0.0789462998509407;211431312.0;14540.677734375
358;0.05503992363810539;103145048.0;10156.03515625;0.08004778623580933;211444752.0;14541.1396484375
359;0.05528375878930092;104776840.0;10236.0556640625;0.076484814286232;198673920.0;14095.173828125
360;0.05487670749425888;102203144.0;10109.556640625;0.07934032380580902;206551408.0;14371.896484375
361;0.05523471161723137;104317912.0;10213.6142578125;0.07732183486223221;196800208.0;14028.5498046875
362;0.05508328229188919;102283528.0;10113.5322265625;0.07876135408878326;209205040.0;14463.921875
363;0.05525690317153931;102733472.0;10135.751953125;0.07777638733386993;198245584.0;14079.970703125
364;0.05498947575688362;102282312.0;10113.4716796875;0.07830344885587692;202071488.0;14215.1845703125
365;0.05503365769982338;102811168.0;10139.583984375;0.07828093320131302;205116160.0;14321.876953125
366;0.054586153477430344;100908984.0;10045.345703125;0.07838086783885956;206383184.0;14366.04296875
367;0.054846592247486115;103557664.0;10176.328125;0.07823687791824341;199500400.0;14124.4609375
368;0.054953861981630325;101652464.0;10082.2841796875;0.07778210937976837;199904032.0;14138.7421875
369;0.055267851799726486;103670824.0;10181.88671875;0.08217406272888184;223608064.0;14953.5302734375
370;0.054517608135938644;100674120.0;10033.6494140625;0.07817307114601135;200174672.0;14148.3095703125
371;0.054327089339494705;100803904.0;10040.1142578125;0.07850949466228485;204824784.0;14311.701171875
372;0.05644344538450241;122679176.0;11076.0634765625;0.07926247268915176;209312576.0;14467.638671875
373;0.05572392791509628;105492072.0;10270.93359375;0.07977468520402908;203724480.0;14273.2080078125
374;0.054939329624176025;101989568.0;10098.98828125;0.07589232921600342;194530032.0;13947.40234375
375;0.054587651044130325;100739888.0;10036.92578125;0.08088414371013641;217891904.0;14761.162109375
376;0.05453548952937126;101066960.0;10053.2060546875;0.07771255075931549;200448880.0;14157.9970703125
377;0.05448605492711067;100600112.0;10029.9609375;0.07870857417583466;206462112.0;14368.7890625
378;0.0544806569814682;100390328.0;10019.4970703125;0.0837959498167038;234417680.0;15310.705078125
379;0.056151486933231354;105956072.0;10293.49609375;0.08005546778440475;215433824.0;14677.6640625
380;0.05435571074485779;99776008.0;9988.7939453125;0.08005055785179138;205001696.0;14317.8798828125
381;0.054813217371702194;102390608.0;10118.82421875;0.07864253222942352;206121552.0;14356.93359375
382;0.054440177977085114;100952096.0;10047.4921875;0.08066613227128983;215939376.0;14694.8759765625
383;0.054128553718328476;98751272.0;9937.3671875;0.07961682230234146;211640336.0;14547.86328125
384;0.05476732179522514;101660128.0;10082.6650390625;0.07767968624830246;199524496.0;14125.3134765625
385;0.05417046323418617;99491224.0;9974.529296875;0.0805961862206459;217713712.0;14755.125
386;0.05465902388095856;101164176.0;10058.0400390625;0.0799812376499176;211150224.0;14531.0087890625
387;0.05469203367829323;101151992.0;10057.4345703125;0.07927371561527252;211519584.0;14543.712890625
388;0.05417493358254433;99286192.0;9964.24609375;0.08029568195343018;211331376.0;14537.2412109375
389;0.05530831962823868;104055240.0;10200.7470703125;0.08175773918628693;223855520.0;14961.8017578125
390;0.05789583921432495;163696976.0;12794.4111328125;0.07898923754692078;202352432.0;14225.0634765625
391;0.055757246911525726;105664696.0;10279.3330078125;0.0798787847161293;206948752.0;14385.7138671875
392;0.05484514310956001;101813824.0;10090.283203125;0.07841853052377701;200395328.0;14156.10546875
393;0.054746728390455246;100638192.0;10031.8583984375;0.07755532115697861;200781504.0;14169.7392578125
394;0.05442856624722481;100010920.0;10000.5458984375;0.07916220277547836;209089568.0;14459.9296875
395;0.05455992370843887;100600840.0;10029.9970703125;0.07865878939628601;206790192.0;14380.201171875
396;0.05451396107673645;100128352.0;10006.4150390625;0.08133301883935928;221860928.0;14894.9970703125
397;0.054863180965185165;101985760.0;10098.7998046875;0.0801011249423027;218315504.0;14775.5029296875
398;0.05480717122554779;101583992.0;10078.888671875;0.07791458815336227;204093536.0;14286.130859375
399;0.05461231246590614;100249032.0;10012.443359375;0.07774721831083298;202480304.0;14229.5576171875
400;0.05414128676056862;99415720.0;9970.7431640625;0.07829823344945908;204979536.0;14317.1064453125
401;0.05528794974088669;102821296.0;10140.0830078125;0.07750048488378525;200403424.0;14156.3916015625
402;0.05516287684440613;102631480.0;10130.7197265625;0.08016786724328995;210637776.0;14513.365234375
403;0.054367709904909134;99030032.0;9951.3828125;0.07900019735097885;206731264.0;14378.15234375
404;0.05386699363589287;98873896.0;9943.53515625;0.07778796553611755;203952512.0;14281.1943359375
405;0.05384587496519089;98380640.0;9918.701171875;0.08558681607246399;240035872.0;15493.0908203125
406;0.05522532761096954;102666264.0;10132.4365234375;0.07889086753129959;205695472.0;14342.0869140625
407;0.05476762726902962;100633824.0;10031.640625;0.07688258588314056;200585216.0;14162.810546875
408;0.05423419177532196;99818832.0;9990.9375;0.07774102687835693;198672544.0;14095.125
409;0.05509915202856064;103556248.0;10176.2587890625;0.07755003869533539;205220016.0;14325.501953125
410;0.05463660880923271;100220504.0;10011.0185546875;0.0789937973022461;209028176.0;14457.806640625
411;0.05448657646775246;100701976.0;10035.037109375;0.07890159636735916;208222480.0;14429.916015625
412;0.05477459356188774;100467248.0;10023.3349609375;0.0772036537528038;199127344.0;14111.2490234375
413;0.054514121264219284;100091920.0;10004.5947265625;0.0774756446480751;200252816.0;14151.0712890625
414;0.05430503189563751;99995320.0;9999.765625;0.07907670736312866;209955904.0;14489.85546875
415;0.05391911044716835;98677976.0;9933.6787109375;0.0796843022108078;215305424.0;14673.2890625
416;0.054485637694597244;100818464.0;10040.83984375;0.07800682634115219;202339056.0;14224.5927734375
417;0.05469287931919098;100911272.0;10045.4599609375;0.08054285496473312;213555808.0;14613.548828125
418;0.053995002061128616;98808488.0;9940.24609375;0.0780940130352974;200824048.0;14171.240234375
419;0.05454671010375023;100270504.0;10013.515625;0.08147693425416946;221106144.0;14869.638671875
420;0.05471595749258995;101910632.0;10095.0791015625;0.0822887271642685;225060144.0;15002.00390625
421;0.05409003049135208;98914920.0;9945.59765625;0.07710660248994827;201322752.0;14188.82421875
422;0.054057300090789795;98448000.0;9922.0966796875;0.07901567220687866;205863664.0;14347.94921875
423;0.05389910563826561;97445480.0;9871.447265625;0.07702140510082245;197784128.0;14063.57421875
424;0.05503933131694794;102194736.0;10109.140625;0.07710043340921402;198405408.0;14085.6455078125
425;0.05404384061694145;99456240.0;9972.775390625;0.07898926734924316;203099648.0;14251.3037109375
426;0.054270096123218536;99493760.0;9974.65625;0.08079126477241516;217920912.0;14762.14453125
427;0.053064703941345215;95946096.0;9795.2080078125;0.08309371769428253;230429472.0;15179.9033203125
428;0.05390729755163193;98317792.0;9915.533203125;0.07809973508119583;204747328.0;14308.994140625
429;0.05487402528524399;102418696.0;10120.2119140625;0.0778929591178894;204603600.0;14303.970703125
430;0.054034747183322906;98708208.0;9935.2001953125;0.07787027209997177;202476032.0;14229.4072265625
431;0.058458417654037476;202328672.0;14224.228515625;0.08530253171920776;234191408.0;15303.3134765625
432;0.05495952442288399;128000640.0;11313.736328125;0.08294790238142014;226853424.0;15061.654296875
433;0.056330349296331406;106472152.0;10318.5341796875;0.07978513836860657;207196016.0;14394.3046875
434;0.054197490215301514;98638080.0;9931.669921875;0.08112530410289764;219432768.0;14813.2626953125
435;0.05380049720406532;97507952.0;9874.611328125;0.07987932115793228;213330736.0;14605.845703125
436;0.053491976112127304;97503408.0;9874.380859375;0.07874801009893417;206697408.0;14376.974609375
437;0.05399450659751892;98384224.0;9918.8818359375;0.07743433117866516;202330288.0;14224.28515625
438;0.05367689207196236;97241320.0;9861.1015625;0.07885909825563431;204980880.0;14317.1533203125
439;0.05334822088479996;96470304.0;9821.9296875;0.0781395360827446;202816784.0;14241.3759765625
440;0.05349293723702431;96581496.0;9827.587890625;0.08127085864543915;222058256.0;14901.619140625
441;0.053735025227069855;97987192.0;9898.84765625;0.0798807367682457;209343424.0;14468.705078125
442;0.054961733520030975;103625968.0;10179.6845703125;0.07856373488903046;200177920.0;14148.4248046875
443;0.05355273187160492;97517720.0;9875.10546875;0.07835911214351654;205572016.0;14337.7822265625
444;0.05341063812375069;96367384.0;9816.689453125;0.07882983982563019;207015792.0;14388.04296875
445;0.05340538173913956;97072064.0;9852.515625;0.08204571902751923;221803152.0;14893.0576171875
446;0.05389529466629028;97162088.0;9857.0830078125;0.08091436326503754;215655168.0;14685.2021484375
447;0.06015177071094513;131295608.0;11458.4296875;0.0780697762966156;204961968.0;14316.4931640625
448;0.05752366781234741;114660232.0;10707.951171875;0.08002324402332306;210882688.0;14521.80078125
449;0.05658596009016037;111109008.0;10540.8251953125;0.07733219116926193;199841728.0;14136.5390625
450;0.05582087114453316;106915776.0;10340.0087890625;0.07721937447786331;201293472.0;14187.79296875
451;0.055306244641542435;105018896.0;10247.873046875;0.07750006020069122;200266112.0;14151.541015625
452;0.05579860508441925;106450584.0;10317.4892578125;0.07935931533575058;205011440.0;14318.220703125
453;0.05522526055574417;105568528.0;10274.654296875;0.08030170947313309;211536320.0;14544.2880859375
454;0.05485129356384277;103879160.0;10192.1123046875;0.07821761816740036;199097856.0;14110.2041015625
455;0.05568716675043106;107395672.0;10363.1884765625;0.07782109826803207;201277216.0;14187.2197265625
456;0.05529260262846947;104263592.0;10210.9541015625;0.0779620036482811;204769776.0;14309.7783203125
457;0.05481432005763054;103230544.0;10160.2431640625;0.0764780342578888;197147552.0;14040.923828125
458;0.05464658513665199;102494536.0;10123.9580078125;0.07984872162342072;209884688.0;14487.3974609375
459;0.05581381171941757;106195216.0;10305.1064453125;0.0810142457485199;212788400.0;14587.2685546875
460;0.05528779327869415;103114952.0;10154.552734375;0.0791768878698349;208116000.0;14426.2255859375
